,investment_id,corr,ticker,len,sector
580,626,0.1896663535032374,600096.SS,1031,0
581,627,0.2176562757808809,000950.SZ,410,7
582,628,0.2552726942725103,000989.SZ,371,7
583,629,0.3413664133009975,600345.SS,532,10
584,630,0.233921042878596,000557.SZ,555,8
585,631,0.1454769979605891,002718.SZ,1093,8
586,632,0.2315822541221807,600552.SS,278,8
587,633,0.164885256279029,300222.SZ,862,8
588,634,0.1987721822281077,300366.SZ,1108,10
589,636,0.1669998972888342,000753.SZ,1160,2
590,637,0.1775959173041932,600781.SS,1147,7
591,638,0.1535236343930598,002068.SZ,1073,0
592,639,0.1182729218746312,600682.SS,1095,2
593,640,0.1127311470472258,300133.SZ,1157,1
594,641,0.1810524707603135,600395.SS,1154,5
595,642,0.1131005784910008,600311.SS,1148,3
596,643,0.3225305916218155,600200.SS,251,7
597,644,0.1863245319196179,002428.SZ,641,0
598,645,0.1750611635510671,601992.SS,1130,0
599,646,0.2103043959332768,600425.SS,1172,0
600,647,0.1837073007455665,600299.SS,1035,0
601,649,0.3775871778299846,300556.SZ,252,1
602,650,0.2099918304207318,600318.SS,610,6
603,651,0.1926432198262548,002052.SZ,1128,10
604,652,0.1854324199172414,600215.SS,1051,9
605,653,0.196366880968653,600273.SS,1080,0
606,654,0.1457819528017245,002041.SZ,1150,3
607,655,0.1848381104570024,600187.SS,1066,11
608,656,0.1566828109321792,600794.SS,1146,8
609,657,0.2456423891828084,002380.SZ,341,10
610,658,0.1843615148620824,300134.SZ,1093,10
611,659,0.1873278630580706,600839.SS,1082,2
612,660,0.1848095081458269,000061.SZ,1178,3
613,662,0.2864823777282011,002077.SZ,352,9
614,663,0.1679538812847951,600188.SS,1032,5
615,664,0.1759203915300927,600487.SS,1086,10
616,665,0.1261714907865103,002110.SZ,1194,0
617,666,0.3875578966101411,603717.SS,200,8
618,667,0.1465654363627428,600538.SS,978,0
619,668,0.1584959358088276,600548.SS,825,8
620,669,0.1394376008093084,000731.SZ,1116,0
621,670,0.2391929527935222,000426.SZ,1150,0
622,671,0.2775586443820336,000982.SZ,357,2
623,672,0.2479802769554262,002248.SZ,1065,8
624,673,0.1722252015407112,600409.SS,1197,0
625,674,0.1516460735640361,002466.SZ,1050,0
626,675,0.2067561415152354,600470.SS,1174,0
627,676,0.2963379252760335,600369.SS,502,6
628,677,0.1689729319307705,300007.SZ,923,10
629,678,0.4251503902596634,300607.SZ,323,8
630,679,0.16300857209021,600135.SS,1035,0
631,681,0.2215523291913262,300321.SZ,514,2
632,682,0.1777356489514878,300269.SZ,678,10
633,683,0.1677040542448931,000755.SZ,1102,8
634,685,0.2217531711838232,601886.SS,1010,8
635,687,0.2675894616224318,000592.SZ,441,0
636,688,0.1605438635114475,002407.SZ,994,0
637,689,0.2009293646448675,002248.SZ,1141,8
638,690,0.1815908351691082,300235.SZ,1017,10
639,691,0.2324455749079641,002191.SZ,437,2
640,693,0.1611810817769329,300199.SZ,977,7
641,694,0.2290172783137271,300133.SZ,1140,1
642,695,0.1787103124211945,600158.SS,896,9
643,696,0.1324462391601855,000403.SZ,977,7
644,697,0.1620950619490772,600189.SS,1168,0
645,698,0.1554171660888287,002594.SZ,1035,2
646,699,0.1696569057306682,300131.SZ,1170,10
647,700,0.245666071846593,000932.SZ,1174,0
648,701,0.1660154931346115,600176.SS,1006,0
649,702,0.149187592050966,002229.SZ,1118,8
650,703,0.1526485103050901,600519.SS,1048,3
651,704,0.1723939581245835,000513.SZ,1158,7
652,705,0.1826813697113248,600809.SS,1174,3
653,706,0.1457193023155572,002361.SZ,1061,0
654,707,0.1242167147543669,600988.SS,1192,0
655,708,0.1300954847194473,300306.SZ,1085,10
656,710,0.0956307130946737,000008.SZ,1196,8
657,711,0.1963749873835022,600615.SS,686,9
658,713,0.1583636413143118,300116.SZ,894,8
659,714,0.2903329728372638,002898.SZ,284,7
660,715,0.2167139857836159,002701.SZ,1106,10
661,716,0.2667823161424777,002508.SZ,1145,2
662,717,0.1239170646335663,300043.SZ,1148,2
663,718,0.2414608967645802,300342.SZ,1056,8
664,719,0.3168614191914131,002663.SZ,283,8
665,720,0.1961691672749859,000657.SZ,851,0
666,721,0.2144647027844488,002235.SZ,524,0
667,722,0.2119863409392148,002188.SZ,455,10
668,723,0.1669856653475216,002566.SZ,1076,7
669,724,0.1349471483133134,600633.SS,1081,1
670,725,0.3266574988018498,002376.SZ,952,8
671,726,0.2399313257834882,300389.SZ,356,10
672,727,0.1503696536793897,601628.SS,1159,6
673,728,0.2006880080728083,002495.SZ,1065,3
674,729,0.169646953224366,600560.SS,654,8
675,730,0.2300517611115924,300227.SZ,481,10
676,731,0.1404911858405223,002058.SZ,1054,8
677,732,0.2818654235020017,002188.SZ,241,10
678,733,0.1697766749387582,002459.SZ,978,10
679,734,0.1948123535148146,600525.SS,848,8
680,735,0.1680259970949501,000586.SZ,1014,10
681,736,0.2060559162699366,600277.SS,1152,7
682,738,0.1501822323389053,600339.SS,1170,5
683,739,0.1990918791907271,600076.SS,915,0
684,740,0.171341967450984,601989.SS,1022,8
685,741,0.1851708057546118,002369.SZ,1105,10
686,742,0.163300104274383,600633.SS,571,1
687,743,0.1836459247564715,002243.SZ,1068,2
688,744,0.1574224207602267,000600.SZ,1156,11
689,745,0.192529368693887,300323.SZ,1045,10
690,746,0.1390139926266138,002661.SZ,1123,3
691,747,0.2152966154073415,600339.SS,1114,5
692,748,0.2446353487854759,002062.SZ,420,8
693,749,0.1563438963733358,300051.SZ,1056,10
694,750,0.1387469205546529,600730.SS,1090,3
695,751,0.2613872049315021,000708.SZ,419,0
696,752,0.1633043229631746,600371.SS,1188,3
697,753,0.1085675948144038,300123.SZ,1062,2
698,754,0.1544190975020191,300189.SZ,987,0
699,755,0.1869226119355742,600460.SS,902,10
700,756,0.2324630302099237,600409.SS,1105,0
701,757,0.174232760152805,600469.SS,965,2
702,758,0.1478826552685193,300262.SZ,1073,11
703,760,0.2672898135328241,000815.SZ,599,0
704,761,0.2926668530752296,603421.SS,514,10
705,762,0.149532576285757,002336.SZ,951,3
706,763,0.146605910299927,002111.SZ,1115,8
707,764,0.1875102273705445,300029.SZ,1073,10
708,765,0.1556095099861567,002089.SZ,866,10
709,766,0.1946999073963601,600039.SS,701,8
710,767,0.3306668936153801,002787.SZ,283,2
711,768,0.1366172926494187,000713.SZ,1097,3
712,769,0.1541266310540596,000538.SZ,878,7
713,770,0.1758641982192444,000040.SZ,1156,11
714,771,0.1181481133441404,000600.SZ,1036,11
715,772,0.1810865766801988,601116.SS,781,3
716,773,0.1970350149101737,000049.SZ,1083,10
717,774,0.1989075827124058,600635.SS,1020,11
718,775,0.1835523859252329,002393.SZ,984,7
719,776,0.3875368493237738,600973.SS,270,8
720,777,0.1987239570561773,600963.SS,813,0
721,778,0.2556359602623083,000513.SZ,621,7
722,780,0.2321012180158459,601007.SS,1055,2
723,781,0.1633974270162414,002306.SZ,1116,2
724,782,0.1370713962270323,000697.SZ,893,0
725,783,0.2336526953232745,002544.SZ,448,10
726,784,0.1180739278160361,600129.SS,1127,7
727,785,0.2780845322712446,600283.SS,491,11
728,786,0.1701943145715107,000788.SZ,728,7
729,787,0.2339148800140733,300592.SZ,457,8
730,788,0.255508249242355,600628.SS,508,2
731,789,0.1214212328979479,600387.SS,1046,5
732,790,0.2142290961188998,002244.SZ,487,9
733,791,0.3728703329910052,600783.SS,114,8
734,792,0.1700817432412347,000159.SZ,890,5
735,793,0.2324858304429723,600309.SS,997,0
736,794,0.1586417812393801,002347.SZ,1135,8
737,795,0.1541077368499795,002658.SZ,1173,10
738,796,0.1544114699650331,002349.SZ,1051,7
739,797,0.1812743997644105,600000.SS,794,6
740,798,0.1324554434640328,600329.SS,1197,7
741,799,0.349519480432329,603323.SS,318,6
742,800,0.2313921293596313,002077.SZ,476,9
743,801,0.1563590908664983,600278.SS,1055,8
744,803,0.421544452534541,002063.SZ,181,10
745,804,0.2084437783196208,002377.SZ,928,0
746,805,0.200740698771102,000488.SZ,794,0
747,806,0.1695958221730398,000710.SZ,1033,7
748,807,0.2088201245838706,600962.SS,1164,3
749,808,0.1429135996806992,601555.SS,1004,6
750,809,0.2397723007782118,002678.SZ,787,2
751,810,0.1680959844820482,002023.SZ,742,8
752,811,0.1894580282379531,601010.SS,1171,2
753,812,0.1350195634793645,002635.SZ,1144,10
754,813,0.2950907198755865,601233.SS,1177,2
755,814,0.2017186925817198,002111.SZ,1203,8
756,815,0.1739223644491584,300295.SZ,1020,1
757,816,0.3103087198979206,600320.SS,408,8
758,817,0.2577489818373986,002629.SZ,296,5
759,818,0.3057073329176762,601669.SS,925,8
760,819,0.1240178112622618,600133.SS,1192,8
761,820,0.1887635177538029,600962.SS,1023,3
762,821,0.1159670373879247,600277.SS,1063,7
763,822,0.2799805296806497,600503.SS,354,9
764,823,0.1745239837471315,002383.SZ,1135,10
765,824,0.1368015827202465,002542.SZ,795,8
766,826,0.1568056546458305,600555.SS,945,2
767,827,0.1723142644719079,002464.SZ,895,1
768,828,0.1328964718115315,002101.SZ,977,0
769,829,0.3146039217010657,603041.SS,264,0
770,830,0.1937268839710082,600277.SS,1015,7
771,831,0.1895974315043003,600497.SS,730,0
772,832,0.1748021818902984,000557.SZ,787,8
773,833,0.2134288530486627,000776.SZ,460,6
774,834,0.2106832014746979,000608.SZ,1093,9
775,835,0.1836289820065631,601555.SS,977,6
776,837,0.2573430688944002,603355.SS,681,2
777,838,0.2883784593246111,000852.SZ,388,5
778,839,0.1326554251453847,300181.SZ,1136,7
779,840,0.2632727316963067,000541.SZ,1185,8
780,841,0.198883759354161,300340.SZ,790,0
781,842,0.2276914392511171,600538.SS,1024,0
782,843,0.3110666517062591,002580.SZ,425,8
783,844,0.175031392833337,002140.SZ,1168,8
784,845,0.1323450219887458,002427.SZ,1118,2
785,846,0.193513102563126,600339.SS,1081,5
786,847,0.1939814312528082,000090.SZ,803,8
787,848,0.1870799950150733,600822.SS,1163,8
788,849,0.3168784703048881,600064.SS,402,9
789,850,0.1749711439129317,000039.SZ,1043,8
790,851,0.1984065036966754,300050.SZ,1122,1
791,852,0.15839550022114,600809.SS,1089,3
792,854,0.3039543600336665,603330.SS,281,0
793,855,0.1697560318225202,002682.SZ,1088,2
794,857,0.1636832404051081,000039.SZ,1064,8
795,858,0.2002202814072411,600777.SS,1003,5
796,859,0.1983222034307441,300049.SZ,1184,7
797,860,0.1850229422951989,002521.SZ,746,0
798,861,0.2003393924561324,600212.SS,1168,8
799,862,0.2267064044376974,000858.SZ,1068,3
800,863,0.1691430275146792,600987.SS,1057,2
801,864,0.1504404622595006,300215.SZ,1165,8
802,865,0.1597005681139597,601333.SS,637,8
803,866,0.2446361643718532,000557.SZ,714,8
804,867,0.1617651502966564,000017.SZ,1078,2
805,868,0.2411486786859335,002701.SZ,1139,10
806,869,0.1472435153694535,601216.SS,1148,0
807,870,0.1682441586640834,300176.SZ,1147,2
808,871,0.1835133908737845,600182.SS,930,2
809,872,0.1449534118727923,300095.SZ,1162,2
810,873,0.1528039684960311,000070.SZ,1016,10
811,874,0.1876793485280996,600287.SS,951,8
812,875,0.1775842026680076,600992.SS,984,0
813,876,0.163100435232203,300267.SZ,835,7
814,877,0.2154126365332254,002275.SZ,888,7
815,878,0.1328144258883561,600666.SS,1077,7
816,879,0.3798892202743929,600339.SS,249,5
817,880,0.1741479381697156,300345.SZ,1024,8
818,881,0.2455079605130435,002230.SZ,416,10
819,882,0.1904604874928277,300194.SZ,975,7
820,883,0.2044416157890963,002355.SZ,803,2
821,884,0.1446085072435342,002321.SZ,1031,3
822,885,0.1839096519342363,002248.SZ,990,8
823,886,0.2197015660788872,002244.SZ,353,9
824,887,0.1564458545331039,002237.SZ,1122,0
825,888,0.1734728319194121,002594.SZ,1078,2
826,889,0.1651245882154283,600828.SS,772,2
827,891,0.2410285842176621,002520.SZ,471,8
828,892,0.1727598901265557,600771.SS,1036,7
829,893,0.1680440751987087,002475.SZ,391,10
830,894,0.1880824330289398,600133.SS,613,8
831,895,0.1819932084562311,600429.SS,1170,3
832,896,0.1444350558868851,600816.SS,1172,6
833,897,0.1429331802793594,600589.SS,1192,0
834,898,0.3146017761005353,300645.SZ,326,10
835,899,0.1570743344347615,600198.SS,831,10
836,900,0.1692110486894755,002628.SZ,1167,8
837,901,0.1462081201846423,600461.SS,1158,11
838,902,0.2127839024348586,600980.SS,1025,0
839,903,0.2829531997561628,002709.SZ,448,0
840,904,0.2159878337132237,000998.SZ,932,3
841,906,0.1488270873113138,300248.SZ,1159,10
842,907,0.1861817249501213,600118.SS,1141,8
843,908,0.1750547691571982,002431.SZ,1046,8
844,909,0.1948024479683551,300299.SZ,1152,1
845,910,0.3382902023452437,002724.SZ,378,8
846,911,0.2355757073051674,002077.SZ,364,9
847,912,0.2508803527765997,002570.SZ,842,3
848,913,0.1911206309020146,600189.SS,1053,0
849,914,0.2071208019256853,600787.SS,923,8
850,915,0.4502975606380866,603825.SS,230,1
851,916,0.2246714744992493,000905.SZ,463,8
852,917,0.1504539230060279,300043.SZ,1061,2
853,918,0.1899606318432787,000599.SZ,1137,2
854,919,0.1886834618743535,000968.SZ,1163,5
855,920,0.1779367383071812,300281.SZ,891,8
856,921,0.2297875149235566,002730.SZ,875,8
857,922,0.2450614972634395,300446.SZ,343,0
858,923,0.224390449017669,600654.SS,613,8
859,924,0.1569813684265304,600037.SS,1072,1
860,925,0.2225494891637236,300233.SZ,1132,0
861,926,0.141396664367659,000712.SZ,881,6
862,928,0.1259820369619539,600756.SS,1109,10
863,929,0.1281076625948796,300355.SZ,837,8
864,930,0.1739555378347758,300323.SZ,1119,10
865,931,0.3325406070023665,603636.SS,284,10
866,932,0.210740229812524,600742.SS,670,2
867,933,0.2219127721409126,300142.SZ,1018,7
868,934,0.1431823013912402,000505.SZ,1121,3
869,935,0.201096370892754,002081.SZ,850,8
870,936,0.2451297359439124,300527.SZ,579,8
871,938,0.2164984470181332,600986.SS,1049,1
872,939,0.1490377420307505,600619.SS,1163,8
873,940,0.2674542387361463,002292.SZ,1154,1
874,941,0.1570267539625976,300299.SZ,1191,1
875,942,0.1517154136679634,002130.SZ,1147,8
876,943,0.1945723539435191,600807.SS,1162,9
877,944,0.2023923812636849,002036.SZ,1168,10
878,946,0.1423158165798787,002146.SZ,1151,9
879,947,0.2919797264280943,600811.SS,418,8
880,949,0.2697447887654489,002412.SZ,420,7
881,950,0.1841740758648053,600309.SS,759,0
882,951,0.1805933250758322,600448.SS,1156,2
883,952,0.1301328195421189,000800.SZ,1204,2
884,953,0.2623090784780758,300228.SZ,1190,8
885,954,0.3872601927728913,300221.SZ,360,0
886,955,0.2629213341216494,300470.SZ,497,8
887,956,0.3230024118191816,002664.SZ,255,2
888,957,0.2444473407427714,002323.SZ,265,8
889,958,0.1690473048114922,002075.SZ,915,0
890,959,0.1302458662809262,002297.SZ,1138,0
891,960,0.2710317467828458,002140.SZ,427,8
892,961,0.2033400338294012,600470.SS,1169,0
893,962,0.1537076319029755,601616.SS,1035,10
894,963,0.1403546424139817,002032.SZ,1045,2
895,965,0.1818396578469439,300295.SZ,1193,1
896,966,0.1576405573461467,600171.SS,1174,10
897,967,0.1984568926486618,000791.SZ,1048,11
898,968,0.2670818060320483,002662.SZ,448,2
899,969,0.1661865625947042,000676.SZ,1176,10
900,970,0.3105149684141407,000613.SZ,399,2
901,972,0.1585194919549777,600405.SS,950,8
902,973,0.167561295270269,300148.SZ,1135,1
903,974,0.1489010661842414,000001.SS,1192,2
904,975,0.1714481359569166,600369.SS,1141,6
905,976,0.1919258812858437,600295.SS,1031,2
906,977,0.1373130550685274,000948.SZ,1038,10
907,978,0.1565298005188234,000815.SZ,1070,0
908,979,0.2445935206145106,000516.SZ,373,2
909,980,0.314019808377646,000638.SZ,249,7
910,982,0.2052448847619689,600316.SS,1070,8
911,983,0.15721438152803,600549.SS,1141,0
912,984,0.1779042274162694,600218.SS,1025,2
913,985,0.197605510638598,600215.SS,1001,9
914,986,0.1724823532723069,002493.SZ,1060,0
915,987,0.324509552546082,300385.SZ,379,8
916,989,0.2082062260597062,601872.SS,1087,5
917,990,0.1470431813441216,601588.SS,1080,9
918,991,0.1349808095953575,000060.SZ,1050,0
919,992,0.1523324411347298,000933.SZ,1191,5
920,993,0.3223533892419274,603016.SS,208,10
921,994,0.1775522329571805,600864.SS,1184,11
922,995,0.1558213191903124,600201.SS,1076,7
923,996,0.1546061953142453,600278.SS,1149,8
924,997,0.1421051250508321,002210.SZ,929,8
925,998,0.1271110407573173,000550.SZ,1137,2
926,999,0.2956457517622571,600446.SS,522,10
927,1000,0.1447724450195778,002161.SZ,1076,10
928,1001,0.2665841129256023,600462.SS,851,0
929,1002,0.2745947684333301,600876.SS,979,8
930,1003,0.1889571911462053,000732.SZ,1047,9
931,1004,0.1778132632631207,002020.SZ,1150,7
932,1005,0.1251157716361453,600567.SS,1036,0
933,1006,0.1328851441624862,600218.SS,1136,2
934,1007,0.1478112914030646,002474.SZ,1041,10
935,1008,0.3458675815488157,600882.SS,379,3
936,1009,0.1812929610201887,002582.SZ,1151,3
937,1010,0.126569911541342,300349.SZ,1178,8
938,1011,0.1711591685786939,600789.SS,1120,7
939,1012,0.1611202473554808,600681.SS,1161,11
940,1013,0.2576513770502479,600965.SS,671,3
941,1014,0.1480026527923672,002111.SZ,1203,8
942,1015,0.1872572368321776,600835.SS,1061,8
943,1016,0.1332798218530158,300269.SZ,875,10
944,1017,0.1262343192716018,002078.SZ,1067,0
945,1018,0.1491870242279099,300188.SZ,1102,8
946,1019,0.1325007838740784,600109.SS,1007,6
947,1020,0.1819947374307988,000948.SZ,727,10
948,1021,0.1907032527001981,002080.SZ,867,0
949,1022,0.184994925722728,000606.SZ,835,10
950,1023,0.15254046484269,600215.SS,1084,9
951,1024,0.2128135686379413,300006.SZ,1082,7
952,1025,0.1554529696071747,600196.SS,1040,7
953,1026,0.2521420469662898,300055.SZ,820,11
954,1027,0.3028162020669425,000963.SZ,212,7
955,1028,0.133646409183789,002278.SZ,1160,8
956,1029,0.1279802381174108,300366.SZ,1166,10
957,1030,0.3328445409136827,002529.SZ,272,8
958,1031,0.1864017413327925,000563.SZ,972,6
959,1033,0.3121835353715003,002050.SZ,202,8
960,1034,0.1242041724979066,002522.SZ,1186,2
961,1035,0.187057823984715,002670.SZ,708,6
962,1036,0.1590165560449846,300195.SZ,1076,8
963,1037,0.1496400220090878,601333.SS,1172,8
964,1038,0.2022549466280989,002591.SZ,1196,0
965,1039,0.2063501056644417,600742.SS,921,2
966,1040,0.1601810379178113,600633.SS,1140,1
967,1041,0.2440147325125274,002162.SZ,971,8
968,1042,0.1882675860369747,000063.SZ,955,10
969,1044,0.1559653626766398,600213.SS,828,2
970,1045,0.1533043027574532,600110.SS,1125,8
971,1046,0.1839686956545366,002432.SZ,1158,7
972,1047,0.2012418310279608,300137.SZ,724,8
973,1048,0.1387244707493112,600538.SS,881,0
974,1049,0.138983564186642,600310.SS,1148,11
975,1051,0.1604205047422058,000669.SZ,929,10
976,1052,0.505342673334464,600498.SS,104,10
977,1053,0.2601291492004483,002276.SZ,357,8
978,1054,0.2207898832725952,002416.SZ,957,2
979,1055,0.1726328448716095,002146.SZ,1103,9
980,1056,0.2051694736723929,000564.SZ,1165,2
981,1057,0.2583385929572765,000688.SZ,273,0
982,1058,0.1384751131796996,002142.SZ,944,6
983,1059,0.2888104133860211,000889.SZ,438,10
984,1060,0.1497675230324126,000652.SZ,1020,8
985,1061,0.159379144092962,002467.SZ,1041,1
986,1062,0.1149680741346951,600995.SS,1206,11
987,1064,0.2065023178148233,002678.SZ,1173,2
988,1065,0.1316590558043209,002342.SZ,1168,8
989,1066,0.2206664120502365,603005.SS,496,10
990,1067,0.1453092960729418,600213.SS,1025,2
991,1068,0.1934661601176798,600593.SS,1153,2
992,1069,0.1929339124399544,600740.SS,1160,0
993,1071,0.200190907681897,600740.SS,1163,0
994,1072,0.2135444759121035,601258.SS,1054,2
995,1073,0.1749280626725054,000615.SZ,673,0
996,1074,0.1296186121663201,002191.SZ,1017,2
997,1075,0.2033827486448287,002075.SZ,1166,0
998,1076,0.2487545309861468,000998.SZ,1196,3
999,1077,0.1809594520389403,002624.SZ,1194,1
1000,1078,0.2025143419289365,002259.SZ,889,5
1001,1079,0.1541772227267689,601969.SS,686,0
1002,1080,0.2785650279530963,601128.SS,287,6
1003,1081,0.12529570282455,002601.SZ,1147,0
1004,1082,0.2274230899865228,601607.SS,445,7
1005,1083,0.1215368717516624,300210.SZ,1042,2
1006,1084,0.1740903579309055,300195.SZ,1152,8
1007,1085,0.1975402583600537,300380.SZ,1048,10
1008,1086,0.1636714026927825,600776.SS,1149,10
1009,1087,0.2675062525451568,601010.SS,1010,2
1010,1088,0.3708440118406856,002301.SZ,107,8
1011,1089,0.1766323101814143,600512.SS,970,8
1012,1090,0.1403516331165717,002528.SZ,1165,8
1013,1092,0.2224288917398445,600433.SS,652,0
1014,1094,0.2425926057670248,300190.SZ,1068,8
1015,1095,0.1231206935109831,300065.SZ,1062,10
1016,1096,0.1746340213011242,000679.SZ,1049,2
1017,1097,0.397195378408388,600730.SS,536,3
1018,1098,0.1504577976673199,002479.SZ,1058,11
1019,1099,0.1792193600049654,600703.SS,1204,10
1020,1100,0.3102982384312646,601555.SS,1061,6
1021,1101,0.2502862303600525,600795.SS,816,11
1022,1102,0.1823216990322909,000977.SZ,902,10
1023,1104,0.1432192496290841,002111.SZ,1172,8
1024,1105,0.2309338960222736,600771.SS,1177,7
1025,1106,0.1438451605891134,600615.SS,1150,9
1026,1107,0.1405729449661503,300097.SZ,1195,8
1027,1108,0.1613589481855352,002104.SZ,978,10
1028,1109,0.2163728189604569,000410.SZ,793,8
1029,1110,0.1630171157549379,600603.SS,915,9
1030,1111,0.2043689215553098,002671.SZ,1185,8
1031,1112,0.154478397749783,600570.SS,1123,10
1032,1113,0.14462704132594,300095.SZ,1167,2
1033,1114,0.1824641358617659,300266.SZ,1008,8
1034,1115,0.192199452561424,000428.SZ,1116,2
1035,1116,0.4956803414143338,600463.SS,257,8
1036,1117,0.1706093112714908,600817.SS,1124,8
1037,1119,0.1962184058859125,300293.SZ,935,8
1038,1120,0.353448860958151,000038.SZ,216,1
1039,1121,0.1554334030035495,600871.SS,1202,5
1040,1122,0.1904609849587673,603002.SS,927,0
1041,1123,0.1449969963024718,002316.SZ,1024,10
1042,1124,0.2104030761565633,600487.SS,1176,10
1043,1125,0.1299289000714222,000537.SZ,1085,9
1044,1126,0.1443323848790292,600277.SS,939,7
1045,1127,0.1744741319292015,002610.SZ,768,10
1046,1128,0.2696511113433621,601139.SS,1012,11
1047,1129,0.1430481130605851,002393.SZ,977,7
1048,1131,0.1465083815365836,000759.SZ,1172,3
1049,1132,0.3058811820112073,002747.SZ,251,8
1050,1133,0.1581468598911452,000607.SZ,1128,1
1051,1134,0.3100269886777861,600301.SS,346,0
1052,1135,0.307986381486437,002210.SZ,254,8
1053,1136,0.1848866939558742,601727.SS,863,8
1054,1137,0.1881089798455667,000975.SZ,923,0
1055,1138,0.1622421555470428,300406.SZ,837,7
1056,1139,0.1653847257253372,002447.SZ,978,1
1057,1140,0.1663734646599481,300218.SZ,1185,2
1058,1141,0.3047616902308352,002367.SZ,414,8
1059,1142,0.119693273871421,002052.SZ,1173,10
1060,1143,0.157531888982487,600119.SS,1174,8
1061,1144,0.1351850972939917,000029.SZ,1206,9
1062,1146,0.1869379465212595,002530.SZ,1090,8
1063,1147,0.1598547934367535,002125.SZ,1026,0
1064,1148,0.1997962607425689,600215.SS,1089,9
1065,1149,0.4196963982057529,000553.SZ,108,0
1066,1150,0.1251721977478536,600372.SS,1123,8
1067,1151,0.1499659958664493,600215.SS,1182,9
1068,1152,0.1187456920957957,600227.SS,1196,0
1069,1153,0.2823590209734176,002028.SZ,421,8
1070,1154,0.2748346077799349,002318.SZ,459,0
1071,1155,0.1358681300106069,300073.SZ,1039,8
1072,1156,0.193266299670281,601012.SS,1139,10
1073,1157,0.1278673192446288,300331.SZ,1146,10
1074,1158,0.1718173250435549,002346.SZ,823,8
1075,1159,0.1458053525327843,002427.SZ,1033,2
1076,1160,0.2669309607182129,002222.SZ,1175,10
1077,1161,0.2650662787925224,600818.SS,1063,2
1078,1162,0.1193563556034365,600729.SS,1094,2
1079,1163,0.3053042285561311,300111.SZ,461,10
1080,1164,0.1480827736625816,002128.SZ,1101,5
1081,1165,0.3075775287306881,600654.SS,413,8
1082,1166,0.2221733158701638,600409.SS,972,0
1083,1167,0.1318901005011287,601877.SS,1130,8
1084,1168,0.2159818359655705,600215.SS,592,9
1085,1169,0.274409831186804,600987.SS,351,2
1086,1170,0.2397335451609572,002311.SZ,920,3
1087,1171,0.1357296873910202,300147.SZ,1074,7
1088,1172,0.1417016750419477,300191.SZ,1109,5
1089,1173,0.175471948103489,002047.SZ,1017,8
1090,1174,0.1816287803642939,300015.SZ,1014,7
1091,1175,0.1692123606193866,000996.SZ,1164,8
1092,1176,0.2030430551604831,300084.SZ,546,5
1093,1177,0.1343545923584623,000012.SZ,1091,0
1094,1178,0.3363453670984807,000938.SZ,406,10
1095,1179,0.1608468419205909,600897.SS,970,8
1096,1180,0.2499205044556468,002164.SZ,1003,8
1097,1181,0.2980744474972005,600501.SS,329,2
1098,1182,0.1495537100759011,600668.SS,998,0
1099,1183,0.3633304295683022,002765.SZ,157,2
1100,1184,0.1622870799454938,600545.SS,1193,8
1101,1185,0.1869538371689146,600173.SS,1170,9
1102,1186,0.1359570990848273,600150.SS,973,8
1103,1187,0.1795199542860185,002249.SZ,1031,2
1104,1188,0.1523645820931398,002214.SZ,1179,10
1105,1189,0.2510808957762279,600764.SS,228,10
1106,1190,0.2414636595794157,600391.SS,760,8
1107,1191,0.1420481920251873,002592.SZ,862,8
1108,1192,0.2691797372934288,000507.SZ,279,8
1109,1193,0.1457084199699508,300059.SZ,1020,6
1110,1194,0.1564341510538106,600674.SS,1202,11
1111,1195,0.3209756415568408,002512.SZ,331,10
1112,1196,0.2248662167017779,300057.SZ,1082,2
1113,1197,0.129334238389089,600729.SS,941,2
1114,1198,0.3288051639260088,300097.SZ,255,8
1115,1199,0.3110536983559526,600686.SS,353,2
1116,1200,0.3552290077471816,000597.SZ,342,7
1117,1201,0.1569888295698989,002570.SZ,1181,3
1118,1202,0.1591810904714517,601012.SS,1002,10
1119,1203,0.2495072019233636,600187.SS,813,11
1120,1204,0.2229878822719255,600110.SS,465,8
1121,1205,0.184711540318411,002588.SZ,918,0
1122,1206,0.1660623649691356,601225.SS,992,5
1123,1207,0.2873882605129768,300495.SZ,256,8
1124,1208,0.2896187356586208,002461.SZ,366,3
1125,1209,0.2069907585001598,600283.SS,1134,11
1126,1210,0.1497312681038783,002413.SZ,968,10
1127,1211,0.1657576898830925,300181.SZ,1185,7
1128,1212,0.2130612313286124,600763.SS,876,7
1129,1213,0.3286616915262018,600325.SS,256,9
1130,1214,0.2513981306700021,002498.SZ,509,8
1131,1215,0.1990717519084688,000977.SZ,909,10
1132,1217,0.2446127475613976,603686.SS,562,8
1133,1218,0.1383823966433632,002233.SZ,1121,0
1134,1219,0.1552482347632799,001696.SZ,1149,2
1135,1220,0.1767151368566246,600202.SS,465,8
1136,1221,0.1487040601663556,000919.SZ,1109,7
1137,1222,0.1764505193844534,000707.SZ,898,0
1138,1223,0.1830699501965918,002228.SZ,1061,2
1139,1224,0.1976806468613158,300383.SZ,605,10
1140,1225,0.1703717659833787,000792.SZ,1198,0
1141,1226,0.2510345952681517,600900.SS,742,11
1142,1227,0.1934790669094966,300282.SZ,1056,3
1143,1228,0.3318414829812815,300593.SZ,441,8
1144,1230,0.3617572286972932,000799.SZ,542,3
1145,1231,0.1811428414539662,000728.SZ,983,6
